review,rating,date
"Garansi tepat waktu cuma PHP. Estimesi pesanan datang nyatanya nggk datang sampe 5 hari, ditunggu sampe libur kerja pula. Dan jga aku ngga butuh voucher butuhnya konsisten dalam pengiriman. cod masih cepat lasada. barang sdh ditangan kurir masih ditunda tunda ini dishopie",2,2025-04-24 07:41:01
"Tolong ya diperbaiki aplikasinya, terkadang saya tidak bisa pakai tombol backup HP untuk mengembalikan halamannya. Sedangkan saya sudah pakai aplikasi terbaru.",5,2025-03-11 13:34:09
"tolong tambahkan opsi mode gelap di aplikasi nya. hp saya udah tema gelap tapi aplikasi masih dominan warna putih dan terang, saya kurang suka dengan mode terang pada aplikasi",4,2025-03-29 16:53:40
"Akhir-akhir ini banyak pedagang tidak baik di Shopee, mengirimkan barang tidak sesuai deskripsi, tidak sesuai ukuran yg dipesan, tidak berfungsi normal sesuai kegunaannya. Mekanisme pengembalian harusnya spx yg mengambil ke tempat pembeli, mengemas dan mengirimkan kembali kpd penjual dan biaya dibebankan kepada penjual. Tdk sportif jika penjual mengirim barang bermasalah tapi pembeli yg dirugikan atau direpotkan saat mengajukan pengembalian krn harga barang tdk sepadan dg kerepotan mengurusnya",5,2025-03-14 07:29:59
Pesanan sering di batalkan sepihak... Di aplikasi katanya pesanan lagi diantar ke tujuan akhirnya pesanan dikembalikan ke pengirim l. seenaknya sendiri...Akhirnya sudah nunggu paketan 10 hari ga DTG. Akhirnya di batalkan sepihak oleh Shopee.....,1,2025-05-03 23:26:39
"shopee gimana sih.. aku ditawarin spinjam, aku perbarui limit, tapi selalu gagal dan suruh nunggu lagi sebulan setelah diperbarui, ngapain ditawarin kalo masih belum dikasih. udah berkali-kali nyoba selalu begitu.. parahlah",1,2025-04-12 06:55:10
"males banget kalo udah pake voucher gratis ongkir kadang pengguna baru malah terdeteksi aktivitas tidak wajar , bikin sebel aj mentang"" harganya jadi murah malah ga bisa di pesen hadeuhhhhh",2,2025-04-27 23:21:37
"Semua barang nya di asuransi kan , tapi di klaim proses nya lama ga ada penjelasan sama sekali , tim nya lambat dalam menangani klaim asuransi dan akhir nya klaim pun tetap di tolak , percuma mengasuransikan produk yg kita beli di asuransi kan",1,2025-03-13 15:35:06
"Boro-boro mau belanja, masuk apk Shopee aja susah bgt.. hadeuh, ditambah iklannya, hadeuh susah banget di close. iklan beranda ditengah2 susah diklose, penayangan iklannya berulang-ulang, susah juga di close.",1,2025-04-24 21:22:07
"ayolah,,shopee ngelag mulu.keganggu bgt,tiba2 alamat yg tercantum ngilang,no yg tercantum ngilang,harus login lg.udah di update tetep ae masih,harus pindah k lite dulu deh.tp lite ga lengkap ga ada video,ga bisa liat spek barang scr lengkap.tolong donk min,,lg rajin co nih",5,2025-05-04 01:18:33
"saya turunin dari bintang 5 ke bintang 1 karena makin kesini pengiriman semakin ga jelas. harusnya kalau emang dari SPX tidak memadai, bisa pindah ke expedisi lainnya. ini malah jnt dihapus, makin aneh aja. udah tahu spx pengirimannya tidak lebih cepat dari jnt malah jnt nya yang dihapus wkwkwkw",1,2025-04-12 12:21:57
mohon diperiksa kembali akun saya karna saya telah membeli beberapa barang lewat apk ini dan mohon memeriksa alamat saya karna fitur pembayaran COD tidak mengijinkan saya dikarenakan alamat tidak didukung padahal sudah 5x lebih saya menggunakan apk shope. MOHON PENGECEKKAN KEMBALI SERTU PEREVISIAN APK LAGI. edit : skrg malah tol0l bgt shopepay ada saldo dan cukup buat ngelakuin pembayaran malah disuruh ngisi lagi ngebug parah tolong dibenahi lagi!,1,2025-03-29 05:50:30
Aplikasi ini dapat membantu ak memudahkan dalam belanja dan juga ak ngk harus repot buat keluar lagi tapi seringkali banyak oknum yang menipu bilang barangnya bangus dll tapi nyatanya yang datang tidak sesuai dengan apa yang dibilang dan ak juga senang bangt banyak tokoh² yang aman dan terpercaya tapi tolong dong sistem nya diperbaiki lagi agar oknum² itu tidk menyalahgunakan apknya udh bagus kok tapi sayang sekali suka bngt bug dan juga Loginya lama padahal jaringan nya lancar² saja. Terimakasi,4,2025-03-09 18:44:56
"Saya rela tidak tidur cuma buat ngejar flash sale sampek jam 1 dan itupun gak ada yang dapet dan setelah saya research kebanyakan make bot buat ngambil flash sale,tolong di perketat lagi pengawasannya kasihan yang mau² dapet flash sale secara manual itu tolong di perketat lagi , Ayolah Admin Shopee... 🙏🙏🙏🙏🙏",1,2025-04-03 18:06:30
Shopee seminggu lalu masih bagus. Sekarang knp bintang 1 karena saldo shopeepay kt 2k/3k diatas harga pesanan tetep gbs CO. saldo shopepay kt hrs 5k lbh diatas harga pesanan gila bikin tekor. shope skrg gabisa masa gada fitur blokirr gimana si. klo ktmu org rese kan ribet chat2n terus,1,2025-05-05 07:36:47
"shopee terlalu memihak pembeli, tidak bisa membedakan mana pembeli jujur mana pembeli oknum, karena penjual sangat keberatan sekali setiap ada retur barang, pas di buka tidak sesuai dengan apa yang dikirim, kadang ditukar mesin punya pembeli yang mati sedangkan mesin punya penjual nya di simpan sendiri oleh pembeli kami juga sebagai penjual menemukan isi batu, baju, sayuran dan lain sebagainya saat diterima kembali barangnya Mohon bantuannya dan kerjasamanya untuk menindaklanjuti pembeli oknum",1,2025-03-27 04:37:38
"Bener-bener ngecewain 😠😠😠😠. Fitur COD saya dimatikan, katanya saya 3x membatalkan paket. Padahal paketnya tidak pernah saya Terima. Dan juga kalo main game skrg semakin dipersulit, apalagi Shopee tanam. Dana saya juga nggak bisa klaim koin saat menonton live, katanya akun saya melakukan aktivitas mencurigakan, padahal nggak ada ngelakuin apa"".",1,2025-03-10 05:57:52
"Terus terang saya suka sekali belanja di shopee,, tapi kenapa makin kesini shopee sering membatasi pembelian paylater pulsa/kuota atau token, padahal lagi butuh banget token listrik.. jadi kurang nyaman skrg belanjanya..",2,2025-05-02 13:54:05
"pengiriman via kurir shopee sekarang sangat lambat, sangat disayangkan jnt dihilangkan, biasanya paket sudah sampai 3-4hr, ini butuh waktu semingguan bahkan lebih baru smpe 😞",4,2025-04-17 04:12:00
"Saya kecewa sama shopee, shopee hapus J&T Express dari e-commerce nya padahal dulu sebelum shopee punya ekspedisi sendiri alias SPX Express shopee selalu di temani sama J&T Express giliran uda sukses malah di depak ga tau terima kasih banget bak kacang lupa kulit nya 😭😭😭",1,2025-04-08 05:54:13
"setiap kali buka shopee pasti langsung masuk ke live, bikin berat hp untuk langsung pindah ke beranda, apalagi banyak sekali iklan coin2 dan game2 bikin berat aplikasi, tolong di perbaiki lagi.",5,2025-05-05 07:39:21
"Pelayanan lelet, gimana bisa percaya belanja nominal jutaan kalo saya belanja nominal 500k++ aja paketnya mandek di Sunter DC selama lebih dari 2x24 jam! Walaupun cuma 500k++ juga duit kali. Malah lebih cepet pesanan yg saya beli di tiktok cuma sehari lgsg sampai. Lapor ke CS malah disuruh nunggu 4 hari padahal saya udh nunggu dr tgl 12 Maret. Kapok belanja nominal gede di shopee. Enakan di tiktok, belanja mau receh atau sampai jutaan nyampenya cepet, cs nya juga satset, ga lelet kaya shopee",1,2025-03-15 12:20:02
shopee andalan saya untuk berbelanja.. terima kasih shopee sudah buat kita bisa berbelanja tanpa kesana kemari...terbantu sekali bagi kami yg punya usaha bisa belanja apa saja dishope mulai yg termurah dan terjangkau.. terima kasih shopee,5,2025-03-22 05:03:30
"di perbarui juga gk ada bedanya. masih tetep gk bisa bayar pakai fitur sidik jari...😤😤😤 buka apk langsung live & video,menjengkelkan banget 👎👎",1,2025-03-23 02:42:04
"Aplikasi sampah masa akun saya GK bisa masuk lagi karna nomor TLP lama sudah mati sudah diajukan ke cs berapa kali ganti nomor tlp tetap aja gk bisa kan kecewa banget sama aplikasi shopee sampah ini mending dihapus aja aplikasi ini gk pentingan banget, Pakai Tokopedia lebih bagus daripada pakai shopee sampah ini",1,2025-03-14 02:26:36
"makin gak jelas, status lacak pesanan tidak ada gunanya. tidak ada update rutin. setiap hari cek status masih di 3 hari yang lalu. sekalinya di update, paket nyasar jauh, yang tujuannya ke barat, malah dikirim ke timur. kompensasi voucher gak ada gunanya, seringnya enggak terpakai. karena emang lagi gak butuh belanja. klo mau kasih kompensasi mending yang bisa digunakan real. koin shopee 10k.",2,2025-04-27 23:49:44
"kecewa dengan pihak shope..limit saya tidak bertambah sudah hpir 2 tahun pake shopee belanja dishopee...limit paylater & simpan pinjam cuma segitu2 saja..tidak ada kenaikan...sedangkan saya bayar tepat wktu..tidak pernah kendala dipembayaran...setelah pinjaman saya sudah lunas saya akan unninstal...beralih belanja ketiktok,lazada,tokped dll...",1,2025-04-06 10:04:01
sebenarnya bagus tapi makin ke sini makin berat apalagi klo baru buka spee malah masuk iklan video ... yg tadiya mw belanja jadi ilfeel bikin males pengguna buat belanja ... IT n marketingy harus dikalibrasi gagal mikir ... harusnya bikin susana mood untuk berbelanja,4,2025-04-17 14:53:07
"shopee kenapa suka error sih? jaringan bagus bgt padahal, selalu masalahnya di jaringan akhir2 ini, padahal kenceng2 aja jaringan nya, perbaiki yaa",3,2025-03-24 05:01:55
"sudah ber tahun tahun pakai shopee yg dari dulu selalu di andalkan dan sudah bertahun tahun member platinum jg tapi sekarang ini malah akun terkena judge dengan adanya akun terindikasi pelanggaran yg padahal akun yg di pakai stardart aja pemakaian nya gak macem macem. tiap orderan selalu di cancel otomatis kalau pakai voucher tambahan, kalau di tanya salah nya di mana malah gak jawab CS nya,Aneh bin ajaib ini admin shopee nya",1,2025-04-20 15:14:40
Shopee adalah tempat berbelanja yang sangat bagus.. dan harga sangat murah dan ongkir juga murah.. saya sangat senang mengunakan aplikasi shopee.. tp saya Mohon pihak shopee di cek ulang aplikasinya.. semakin di update semakin lelet dan berat.. sulit untuk membuka aplikasinya.. kami pemakai shopee terasa tidak nyaman dan sulit untuk bertraksaksi.. mohon di cek kembali.. agar para memakai aplikasi shopee lebih nyaman.. terima kasih,5,2025-04-20 16:37:31
agak kecewa sih karna expedisi nya skng gk pakai jnt lgi tpi ok lah. tpi minimal jgn dipersulit jga kita mau bli brng tpi expedisi tidak tersedia. padahal sdah pakai apk Shopee dri pertama kli ada apk nya aq udah pakai tpi ini kok malah susah mau belanja hmpir semua toko langganan aq udah expedisi tdak tersedia ke alamat aq hadeh mna kita jualan ambil barang dri toko2 langganan eehhh malah gk ada expedisi yg tersedia ketempat sya😭😭😭,5,2025-04-12 16:32:35
Kok virtual account ga bisa ya? Selalu ga muncul dan yg masuk di mbanking itu total pembayaran yang sebelumnya kita batalkan. Ga bisa berubah ke total harga yang baru.,4,2025-03-15 07:20:23
"awalnya enak pesen paket sesuai estimasi sampai dan sya terima,tp belakangan ini paket sya ga sesuai estimasi bahkan telat sampai 4 hari bru smpai paket sya,malah ada beberapa paket sya yg ga bsa kekirim alias balik ke penjual... tolong dong shopee pengiriman di tekan kan lagi",3,2025-04-26 11:14:48
Aplikasi yang bagus ... Produk bagus2 ... Tp harus lebih selektif lagi pilih pedagang ... tambah mantap lagi setelah ada SPayLater dan SPinjam ... Tp sudah berbulan bulan gak bisa dipake lagi ... Ya sudahlah ...,5,2025-03-16 00:34:01
"penanganan pembatalan lambat. kalau status masih dikemas dan bukti penjual tidak merespons,kembalikan dana ke pembeli dlm jangka 1jam..bukan 1x24jam... kecuali status sudah dikirim... ini status msh dikemas dr kmrn dan penjual tdk merespons,msh hrs nunggu sharian..RUGI WAKTU PEMBELI",1,2025-04-04 05:08:22
"pelayanan shoope makin lama makin baik, mana belanjaan nya banyak diskon lagi, udah gitu cs shopee nya baik banget selalu aktif, dan untuk kurir nya juga tepat waktu kok,, semoga shopee terus kayak gini biar makin enak belanja nya , dan jangan lupa diskon khusus nya Adain tiap hari ya min hehehe biar bisa belanja murah meriah tapi barang gak murahan",5,2025-03-25 22:10:52
Sekarang pengiriman jauh lebih lambat dari biasanya...biasanya 1 hari sampai ini bisa 2 sampai 3 hari sampai.Mepet banget tingal besoknya garansi tepat waktunya keluar.Kayak yang penting garansi tepat waktunya belum yah ngak apa.Agak aneh padahal harusnya bisa cepet tapi sesama jakarta aja lamanya minta ampun.Agak kecewa sih,4,2025-03-13 12:47:11
"harga barang murah,gratis ongkir seperti ijo,byk bonus point walaupun kecil2 pointnya 1 kurang nya,kurang stabil aplikasinya alias lemot klo lg nyari item klo terlalu lama di pakai apknya jd lemot byk muter2 doang lama muncul item2 nya jaringan data atau jaringan wifi tetp jg apknya lemot.perlu di tingkatkan",3,2025-03-28 02:26:04
"Belanja murah, mudah dan aman saran buat pengiriman, biar d tata sesuai jenis dan berat barang, jd ngak rusak d pengiriman karna di tindih barang yg lebih berat",5,2025-03-29 04:56:00
maaf ya kak saya tarik kembali bintang nya sebab shopee sudah tidak join lagi dengan jnt sebab daerah banyuke hulu kab landak sudah tidak ada jasa kirim nya lagi saya sudah lama berlangganan di shopee tapi kali ne merasa sangat kecewa sebab tidak bisa order lagi di shopee 🥰😭😭😭,1,2025-04-16 06:03:38
"Maaf saya kurangi bintangnya.. saya sangat kecewa!! akun istri saya tidak bisa login, setelah lapor indikasi penipuan.. lapor shopee karna menjaga supaya tidak terjadi hal yang tidak diinginkan, tapi malah gak bisa login lagi.. kalau tidak bisa memulihkan akun istri saya harusnya tidak usah bilang kita bantu.. awalnya cuma diminta ingat 3 data untuk login, sekarang malah minta foto KTP + KK.. tinggal menunggu waktu giliran saya yang Uninstal Shopee!!",1,2025-04-12 11:58:26
Aplikasi nya bagus tapi sayang nya pengiriman nya terlalu lama Dan ada berapa barang yang rusak atau tidak sesuai.Alhamdulillah aplikasi nya sekarang mah makin bagus dan barang2 di pesan juga sesuai nggak kaya dulu lagi,5,2025-03-19 10:20:25
Saya suka belanja dishopee tp trkdg tokoh nya kurang amanah.... Shopee keren banyak promo ongkirnya... Jaya selalu buat shopee maaf ni ya ada pihak dari shopee yang telfon saya katanya dapat voucher 2jt bisa ditunaikan dan koin saya bisa juga ditunaikan itu hoax atau beneran yaa tp saya tidak menanggapi karena saya pelanggan setia ke shopee dan ud amember gold Lo...terkejut si iya tp ya aneh aj kan rejeki atau mau tipu tipu gitu nomor telfon Uda saya SS sebagai bukti,5,2025-03-25 05:20:20
terimakasih saya ucapkan atas aplikasi ini memudahkan saya untuk belanja sekaligus membantu saya dalam soalnya berbisnis kecil kecil semogaa shopee makin sukses di sukai seluru indonesia🥰🥰,5,2025-04-30 00:24:21
"Minta tolong jangan putar otomatis video,tiap x buka aplikasi langsung muncul video.Padahal kadang buka shopee pas ada kegiatan niatnya buka diam2 biar ga bosen/gabut sambil Co malah tiba2 video mana susah ditutupnya kadang tinggal suara aja.biar klo butuh saja baru buka video engga usah ditampilin otomatis.",2,2025-04-11 11:04:43
"LAMA BANGET paket saya dibikin blunder di oper sana di oper sini, gak nyampe² ditangan saya padahal batas estimasinya tanggal 5 loh. status udah dipengantaran malah ditunda lagi, sekarang bukannya diantar lagi malah ""kurir sudah ditugaskan"" otomatis blm diantar paket saya, cuma baru dijadwalkan. maksudnya apa ya? aduhh",1,2025-04-07 01:47:22
"hallo kak,kenapa ketika saya mengirim pesan katanya pesannya gak terkirim,trus suruh update,trus udh di-update kok tetep keluar pemberitahuan suruh update knp ya kakk?",5,2025-04-18 04:16:06
"Aplikasi nya bagus, cuman sayang aja penjual dan toko nya ada juga yang menipu.. lebih ditingkatkan lagi keamanan nya, banned aja toko yang bermasalah nya.. Agar konsumen tidak tertipu lagi oleh oknum..",4,2025-03-10 06:40:11
"bagus... seneng bgt. banyak pilihan dg harga yang terjangkau.tapi kadang ada beberapa penjual yg nakal.. seleksi lagi ya, min... biar g mencemari nama shopee... thanks.. shopee pay ku g bisa dipakai,",5,2025-03-17 13:03:46
"selama ini bagus sih saya tetap belanja di shopee tapi yang bikin gak nyaman dijasa pengirimannya gak seperti dulu, dah lah lama masih bohong pulak dibilang saya menolak paket padahal kurirnya gak ada nelfon saya tau² barang kembali ke ekspedisi dibilang barang ditolak.",5,2025-04-21 22:26:55
"Tolong dong itu vocer garansi tepat waktu nya kenapa minimal belanjanya naik terus, dari 50,ke 60 ,skrng sya mau cekout berubah jadi 100 ribu minimal belanja nya, tolong di kembalikan lagi dong ke 60 ribu minimal belanjanya,saya mau cekout ni ,gimana sih ikhlas ngk ngasih vocer garansi tepat waktu nya,, vocer potongan 10 ribu aja itung itungan banget lu.",2,2025-03-10 07:43:23
"Aplikasinya semakin parah lemotnya., uninstal dulu ya, tunggu kalau sdh ada perbaikan baru diinstal lagi. Saran, perbanyak pembayaran melalui non bank seperti via alfamart atau indomaret..",4,2025-03-29 09:08:56
